Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profitable
7788,2,1,30,60653,1,2,8,22.608,3,0.6,-10.1736,0
7789,2,1,30,60653,1,1,10,30.528,8,0.2,9.54,1
7790,0,2,44,19120,2,1,9,4.842,3,0.7,-3.3894,0
7791,1,0,30,60623,1,1,9,1.8,5,0.8,-2.88,0
7792,2,0,38,75217,1,0,6,39.984,2,0.2,-1.4994,0
7793,3,0,43,89115,3,1,10,32.4,5,0.0,15.876,1
7794,3,0,43,89115,3,1,10,97.88,2,0.0,48.94,1
7795,1,1,38,79109,1,0,16,307.168,4,0.2,30.7168,1
7796,1,0,19,6457,2,1,9,26.9,5,0.0,13.181,1
7797,2,0,31,10035,2,1,7,47.01,3,0.0,22.0947,1
7798,2,0,31,10035,2,0,16,469.99,1,0.0,136.2971,1
7799,2,0,31,10035,2,2,0,207.846,3,0.1,2.3094,1
7800,1,1,44,19120,2,1,14,324.744,3,0.2,-77.1267,0
7801,3,1,5,93727,3,2,8,40.48,2,0.0,14.5728,1
7802,1,2,32,37064,0,1,1,12.0,4,0.2,4.2,1
7803,1,2,32,37064,0,1,14,720.064,4,0.2,-63.0056,0
7804,1,2,32,37064,0,1,14,25.424,1,0.2,-4.767,0
7805,1,2,32,37064,0,1,3,2.816,2,0.2,0.3168,1
7806,1,2,32,37064,0,1,9,3.204,2,0.7,-2.5632,0
7807,1,1,37,27604,0,1,9,30.828,7,0.7,-24.6624,0
7808,1,1,37,27604,0,1,3,47.616,3,0.2,5.952,1
7809,1,1,37,27604,0,0,16,108.784,2,0.2,10.8784,1
7810,2,1,25,20735,2,1,10,4.77,1,0.0,2.1465,1
7811,2,1,25,20735,2,1,3,7.98,3,0.0,2.0748,1
7812,2,1,25,20735,2,2,15,550.431,3,0.3,-47.1798,0
7813,2,1,25,20735,2,2,8,10.56,6,0.0,4.6464,1
7814,2,2,5,90049,3,2,5,1497.666,2,0.15,140.9568,1
7815,2,2,5,90049,3,0,16,17.52,2,0.2,-3.504,0
7816,3,2,43,89031,3,1,3,113.22,3,0.0,29.4372,1
7817,3,2,43,89031,3,1,10,35.88,6,0.0,17.5812,1
7818,3,2,43,89031,3,1,9,4535.976,3,0.2,1644.2913,1
7819,1,1,5,94109,3,1,2,11.84,8,0.0,5.6832,1
7820,3,2,35,2920,2,1,14,592.74,6,0.0,160.0398,1
7821,3,1,32,38301,0,1,14,111.672,9,0.2,6.9795,1
7822,1,2,33,19711,2,1,3,8.64,3,0.0,2.5056,1
7823,1,2,33,19711,2,0,6,149.97,3,0.0,52.4895,1
7824,1,0,5,90036,3,2,0,232.88,5,0.2,17.466,1
7825,1,0,31,13440,2,2,0,90.882,1,0.1,15.147,1
7826,1,0,30,60610,1,0,16,508.768,4,0.2,38.1576,1
7827,1,0,30,60610,1,1,7,9.912,3,0.2,3.2214,1
7828,1,0,5,92105,3,2,0,63.936,3,0.2,6.3936,1
7829,1,0,5,92105,3,1,3,59.52,3,0.0,15.4752,1
7830,1,0,5,92105,3,0,16,311.976,3,0.2,38.997,1
7831,1,0,5,92105,3,1,9,50.352,3,0.2,17.6232,1
7832,1,1,38,77036,1,0,16,19.136,2,0.2,1.9136,1
7833,1,2,2,33407,0,1,3,13.12,5,0.2,2.132,1
7834,3,1,5,90045,3,2,15,241.568,2,0.2,-15.098,0
7835,3,1,5,90045,3,0,16,479.92,2,0.2,41.993,1
7836,1,0,23,98103,3,2,0,307.136,4,0.2,-11.5176,0
7837,1,0,23,98103,3,1,1,12.6,2,0.0,5.796,1
7838,1,0,23,98103,3,0,6,159.98,2,0.0,57.5928,1
7839,1,1,15,50315,1,1,7,6.12,3,0.0,2.8764,1
7840,1,1,15,50315,1,2,15,1184.72,4,0.0,106.6248,1
7841,1,1,31,10024,2,1,13,45.96,2,0.0,13.788,1
7842,3,1,28,22204,0,1,9,58.05,3,0.0,26.703,1
7843,3,1,28,22204,0,1,10,71.28,11,0.0,34.2144,1
7844,1,1,38,78577,1,2,15,124.404,4,0.3,-21.3264,0
7845,1,1,28,22204,0,1,10,154.9,5,0.0,69.705,1
7846,1,1,28,22204,0,0,16,1871.88,12,0.0,561.564,1
7847,1,1,38,77070,1,2,8,16.192,2,0.6,-6.8816,0
7848,1,1,38,75061,1,1,14,18.936,3,0.2,-3.7872,0
7849,1,1,38,75061,1,1,14,12.672,3,0.2,-3.168,0
7850,1,1,38,75061,1,1,1,5.04,2,0.2,1.764,1
7851,1,0,30,60653,1,1,10,8.448,2,0.2,2.9568,1
7852,1,0,30,60653,1,1,13,20.388,2,0.8,-53.0088,0
7853,1,2,5,90049,3,1,10,9.96,2,0.0,4.8804,1
7854,1,1,48,39401,0,1,13,320.64,4,0.0,89.7792,1
7855,1,1,48,39401,0,0,6,52.0,4,0.0,23.4,1
7856,2,0,31,10024,2,1,9,25.584,2,0.2,8.9544,1
7857,2,0,31,10024,2,0,16,464.0,5,0.0,134.56,1
7858,2,0,31,10024,2,1,13,235.95,3,0.0,77.8635,1
7859,2,0,31,10024,2,1,10,39.96,4,0.0,17.982,1
7860,1,1,47,44221,2,1,9,18.528,4,0.7,-12.352,0
7861,1,1,23,98103,3,0,6,17.9,2,0.0,3.401,1
7862,1,1,23,98103,3,1,14,81.96,2,0.0,0.0,0
7863,3,1,41,85204,3,1,14,272.736,3,0.2,-64.7748,0
7864,3,1,41,85204,3,1,10,18.496,4,0.2,6.7048,1
7865,3,1,41,85204,3,2,0,441.92,2,0.2,49.716,1
7866,3,1,41,85204,3,2,5,127.764,6,0.7,-191.646,0
7867,3,2,40,84106,3,1,10,166.44,3,0.0,79.8912,1
7868,1,1,5,90045,3,1,10,13.38,2,0.0,6.1548,1
7869,1,1,37,28540,0,0,6,24.0,2,0.2,-2.7,0
7870,1,0,47,44107,2,1,7,24.448,4,0.2,8.8624,1
7871,1,2,5,92630,3,1,1,6.16,2,0.0,2.9568,1
7872,1,2,5,92630,3,2,0,915.136,4,0.2,102.9528,1
7873,1,2,5,92630,3,1,10,8.56,2,0.0,3.852,1
7874,1,2,5,92630,3,1,10,97.82,2,0.0,45.9754,1
7875,1,0,12,97206,3,1,10,31.104,6,0.2,11.2752,1
7876,1,0,12,97206,3,1,13,11.176,1,0.2,0.8382,1
7877,1,1,37,28205,0,1,1,5.04,2,0.2,1.764,1
7878,3,2,30,60505,1,2,8,242.176,4,0.6,-302.72,0
7879,1,0,44,19140,2,2,15,337.176,2,0.4,-118.0116,0
7880,3,1,17,80229,3,1,3,13.344,6,0.2,1.0008,1
7881,3,1,17,80229,3,0,6,76.752,6,0.2,10.5534,1
7882,3,1,17,80229,3,0,6,102.336,8,0.2,14.0712,1
7883,3,1,17,80229,3,1,10,10.32,2,0.2,3.741,1
7884,3,1,17,80229,3,1,12,47.32,7,0.2,5.915,1
7885,3,1,17,80229,3,2,8,23.376,3,0.2,7.0128,1
7886,3,1,17,80229,3,2,8,16.72,5,0.2,3.344,1
7887,3,1,17,80229,3,2,8,16.192,1,0.2,4.6552,1
7888,1,1,5,95616,3,1,10,32.4,5,0.0,15.552,1
7889,1,1,6,72701,0,1,3,19.89,9,0.0,5.3703,1
7890,1,1,6,72701,0,0,6,399.98,2,0.0,171.9914,1
7891,1,1,6,72701,0,2,8,343.85,5,0.0,137.54,1
7892,1,1,6,72701,0,1,10,106.32,3,0.0,49.9704,1
7893,1,2,31,10011,2,1,9,13.92,3,0.2,4.35,1
7894,1,2,14,26003,2,1,9,82.4,5,0.0,40.376,1
7895,1,2,14,26003,2,1,9,6.24,2,0.0,3.0576,1
7896,1,2,14,26003,2,1,10,447.84,8,0.0,219.4416,1
7897,1,1,32,38109,0,1,13,272.048,7,0.2,30.6054,1
7898,1,1,32,38109,0,1,9,1614.582,6,0.7,-1237.8462,0
7899,1,1,32,38109,0,1,2,24.32,5,0.2,9.12,1
7900,1,1,32,38109,0,0,6,1.584,2,0.2,0.4752,1
7901,1,1,32,38109,0,2,8,31.984,1,0.2,0.0,0
7902,1,1,32,38109,0,1,7,14.76,5,0.2,4.797,1
7903,1,1,32,38109,0,2,0,423.648,2,0.2,47.6604,1
7904,1,1,38,77036,1,1,10,76.64,2,0.2,26.824,1
7905,1,2,38,75217,1,1,7,4.464,1,0.2,1.674,1
7906,1,2,38,75217,1,1,9,3.96,10,0.8,-6.93,0
7907,2,0,5,94122,3,1,13,715.64,2,0.0,178.91,1
7908,1,1,5,95037,3,2,15,268.704,3,0.2,6.7176,1
7909,1,1,5,95037,3,1,3,21.92,8,0.0,5.9184,1
7910,1,1,5,95037,3,1,14,48.72,3,0.0,7.308,1
7911,1,1,5,95037,3,2,5,205.666,2,0.15,-12.098,0
7912,3,1,30,60174,1,2,8,30.344,2,0.6,-31.8612,0
7913,2,1,47,44105,2,1,14,25.696,2,0.2,1.9272,1
7914,1,2,31,10024,2,0,11,3404.5,5,0.0,1668.205,1
7915,1,2,31,10024,2,0,6,101.34,3,0.0,8.1072,1
7916,1,2,44,19140,2,2,0,344.372,4,0.3,-93.4724,0
7917,3,2,38,75043,1,1,3,30.384,1,0.2,3.798,1
7918,3,2,5,92024,3,1,9,22.848,2,0.2,7.4256,1
7919,1,2,19,6708,2,1,14,38.62,2,0.0,10.8136,1
7920,1,2,19,6708,2,0,6,59.98,2,0.0,10.7964,1
7921,1,1,25,21044,2,1,9,174.3,3,0.0,81.921,1
7922,1,2,2,33021,0,0,16,383.96,5,0.2,38.396,1
7923,1,2,2,33021,0,1,9,15.57,3,0.7,-11.418,0
7924,2,1,28,22153,0,1,9,22.32,4,0.0,10.7136,1
7925,2,1,28,22153,0,1,1,103.6,7,0.0,51.8,1
7926,3,0,31,10035,2,0,6,2.97,3,0.0,1.3365,1
7927,3,0,31,10035,2,0,16,569.99,1,0.0,170.997,1
7928,3,0,31,10035,2,2,8,50.97,3,0.0,9.1746,1
7929,2,2,38,75217,1,2,15,298.116,6,0.3,-4.2588,0
7930,3,0,31,10024,2,1,3,59.52,3,0.0,17.856,1
7931,1,0,12,97206,3,2,0,230.28,3,0.2,23.028,1
7932,1,0,12,97206,3,1,10,105.52,5,0.2,34.294,1
7933,1,0,5,94513,3,1,7,23.36,2,0.0,11.68,1
7934,1,0,5,94513,3,0,16,71.976,3,0.2,8.997,1
7935,1,0,5,94513,3,1,10,8.56,2,0.0,3.852,1
7936,1,0,5,94513,3,1,9,13.92,3,0.2,4.872,1
7937,1,0,5,94513,3,1,13,2518.29,9,0.0,654.7554,1
7938,1,0,5,94513,3,1,14,540.57,3,0.0,140.5482,1
7939,1,0,5,94513,3,1,9,221.056,8,0.2,77.3696,1
7940,2,0,5,92037,3,2,0,81.424,2,0.2,-9.1602,0
7941,2,0,5,92037,3,1,14,134.8,10,0.0,35.048,1
7942,1,1,38,75081,1,1,9,39.582,9,0.8,-59.373,0
7943,1,1,38,75081,1,1,12,44.688,7,0.2,5.0274,1
7944,1,1,38,75081,1,1,3,31.744,2,0.2,2.3808,1
7945,1,1,38,75081,1,1,9,40.98,5,0.8,-65.568,0
7946,1,1,38,75081,1,1,9,3.168,3,0.8,-5.0688,0
7947,1,1,38,79907,1,1,2,18.84,5,0.2,-3.5325,0
7948,1,1,38,79907,1,2,0,362.25,6,0.3,0.0,0
7949,1,1,38,79907,1,2,8,63.552,6,0.6,-34.9536,0
7950,1,1,38,79907,1,1,14,129.552,3,0.2,-22.6716,0
7951,1,1,31,10035,2,1,9,5.984,2,0.2,2.244,1
7952,1,1,31,10035,2,0,16,861.76,4,0.0,249.9104,1
7953,1,0,13,2151,2,1,14,66.96,4,0.0,2.6784,1
7954,1,0,13,2151,2,1,9,6.24,2,0.0,3.0576,1
7955,1,0,5,95928,3,2,0,435.168,4,0.2,-59.8356,0
7956,1,0,5,95928,3,1,2,14.9,5,0.0,6.854,1
7957,1,0,5,95928,3,1,13,15.8,4,0.0,4.108,1
7958,1,0,5,95928,3,2,8,72.9,5,0.0,26.973,1
7959,1,0,5,95928,3,2,15,206.352,3,0.2,5.1588,1
7960,1,0,5,95928,3,0,16,7.992,1,0.2,2.6973,1
7961,3,0,2,33023,0,1,14,81.36,5,0.2,-19.323,0
7962,3,0,2,33023,0,1,9,20.232,8,0.7,-16.1856,0
7963,3,0,2,33023,0,1,13,389.056,4,0.2,48.632,1
7964,3,0,2,33023,0,1,10,20.736,4,0.2,7.2576,1
7965,3,0,2,33023,0,1,10,41.472,8,0.2,14.5152,1
7966,1,0,5,90049,3,1,10,33.36,4,0.0,16.68,1
7967,2,0,17,80219,3,2,5,90.882,3,0.7,-190.8522,0
7968,2,0,17,80219,3,0,16,15.992,1,0.2,-2.9985,0
7969,2,0,17,80219,3,2,0,120.784,1,0.2,13.5882,1
7970,1,0,44,19134,2,0,16,519.792,4,0.4,-112.6216,0
7971,1,0,44,19134,2,0,6,31.176,3,0.2,-5.4558,0
7972,1,0,44,19134,2,1,10,10.368,2,0.2,3.6288,1
7973,1,0,44,19134,2,1,9,2.724,2,0.7,-1.9068,0
7974,1,0,44,19134,2,2,8,254.352,3,0.2,0.0,0
7975,1,0,44,19134,2,1,9,3.762,3,0.7,-2.7588,0
7976,1,0,44,19134,2,1,10,10.272,3,0.2,3.21,1
7977,1,1,48,39212,0,0,16,659.97,3,0.0,197.991,1
7978,1,1,48,39212,0,0,16,113.73,3,0.0,32.9817,1
7979,1,2,5,90045,3,1,9,5.104,1,0.2,1.6588,1
7980,1,1,38,77095,1,1,10,16.448,2,0.2,5.5512,1
7981,2,1,29,7011,2,1,13,81.92,4,0.0,22.1184,1
7982,2,1,29,7011,2,2,8,254.9,5,0.0,76.47,1
7983,3,0,30,60623,1,1,2,15.12,5,0.2,4.914,1
7984,3,0,30,60623,1,1,3,7.872,3,0.2,0.8856,1
7985,2,1,23,98115,3,1,9,8.32,5,0.2,2.808,1
7986,3,1,31,11561,2,0,16,89.95,5,0.0,43.176,1
7987,1,2,7,53081,1,1,1,25.2,4,0.0,11.592,1
7988,1,2,7,53081,1,1,1,37.59,3,0.0,17.6673,1
7989,1,2,7,53081,1,1,14,14.97,1,0.0,4.1916,1
7990,1,2,7,53081,1,0,6,1.98,2,0.0,0.891,1
7991,2,1,2,33433,0,1,9,39.936,4,0.7,-26.624,0
7992,2,1,2,33433,0,0,6,18.464,2,0.2,2.308,1
7993,3,1,17,80013,3,1,9,4.896,3,0.7,-3.4272,0
7994,3,1,17,80013,3,2,5,145.764,6,0.7,-247.7988,0
7995,3,1,17,80013,3,1,9,9.612,6,0.7,-7.3692,0
7996,2,2,5,92037,3,0,6,199.75,5,0.0,87.89,1
7997,2,2,5,92037,3,2,15,1673.184,12,0.2,20.9148,1
7998,2,0,23,98105,3,2,8,12.18,7,0.0,3.8976,1
7999,2,0,23,98105,3,1,13,57.68,4,0.0,19.0344,1
8000,1,1,15,52001,1,0,16,263.96,4,0.0,76.5484,1
8001,2,1,5,90032,3,0,6,299.94,6,0.0,128.9742,1
8002,2,1,5,90032,3,1,12,25.76,7,0.0,0.5152,1
8003,2,1,13,1852,2,0,16,271.9,2,0.0,78.851,1
8004,2,1,13,1852,2,2,8,45.84,3,0.0,15.5856,1
8005,2,1,13,1852,2,2,8,9.82,2,0.0,3.2406,1
8006,1,1,23,98270,3,1,2,93.36,12,0.0,0.9336,1
8007,1,1,46,73120,1,1,14,541.24,4,0.0,5.4124,1
8008,1,1,46,73120,1,1,10,106.32,3,0.0,49.9704,1
8009,1,1,46,73120,1,2,0,1323.9,5,0.0,383.931,1
8010,3,0,44,19134,2,1,10,126.624,6,0.2,41.1528,1
8011,2,1,17,80013,3,0,16,125.944,7,0.2,15.743,1
8012,0,1,31,10009,2,1,9,663.92,5,0.2,207.475,1
8013,0,1,31,10009,2,0,6,120.0,8,0.0,13.2,1
8014,0,1,31,10009,2,1,2,3.29,1,0.0,1.4805,1
8015,0,1,31,10009,2,2,8,18.84,3,0.0,6.0288,1
8016,2,2,47,43130,2,2,8,60.672,6,0.2,12.8928,1
8017,2,2,47,43130,2,1,3,30.816,9,0.2,2.6964,1
8018,3,0,5,95351,3,0,16,52.792,1,0.2,4.6193,1
8019,2,1,18,63116,1,1,13,83.9,10,0.0,20.975,1
8020,2,1,18,63116,1,1,10,11.76,2,0.0,5.7624,1
8021,1,0,38,75217,1,1,13,4.992,3,0.8,-12.9792,0
8022,1,0,38,75217,1,1,7,87.92,5,0.2,29.673,1
8023,1,0,38,75217,1,2,0,657.93,5,0.3,-93.99,0
8024,1,0,38,75217,1,1,9,1.044,1,0.8,-1.827,0
8025,3,0,31,10035,2,2,8,210.68,2,0.0,50.5632,1
8026,3,0,31,10035,2,1,14,78.8,1,0.0,1.576,1
8027,3,0,31,10035,2,0,6,19.99,1,0.0,6.7966,1
8028,3,0,31,10035,2,1,14,772.68,4,0.0,108.1752,1
8029,1,1,38,78207,1,0,6,106.08,6,0.2,-9.282,0
8030,1,1,38,79109,1,2,8,23.076,3,0.6,-10.9611,0
8031,1,1,38,79109,1,1,10,25.92,5,0.2,9.072,1
8032,2,1,38,77041,1,1,10,47.952,3,0.2,16.1838,1
8033,2,1,38,77041,1,1,9,0.984,2,0.8,-1.476,0
8034,2,1,38,77041,1,2,8,75.384,9,0.6,-20.7306,0
8035,2,1,38,77041,1,1,1,4.608,2,0.2,1.6704,1
8036,2,1,13,1841,2,1,9,37.68,6,0.0,16.956,1
8037,1,0,34,31907,0,1,13,41.91,3,0.0,10.8966,1
8038,3,1,5,90032,3,2,5,435.999,3,0.15,5.1294,1
8039,3,0,23,98115,3,2,0,388.704,6,0.2,38.8704,1
8040,3,0,23,98115,3,1,14,572.58,6,0.0,34.3548,1
8041,3,0,23,98115,3,0,6,33.18,2,0.0,11.613,1
8042,1,2,13,2138,2,0,6,63.88,4,0.0,24.9132,1
8043,1,2,13,2138,2,2,8,26.72,1,0.0,11.7568,1
8044,3,1,40,84106,3,1,9,295.056,9,0.2,106.9578,1
8045,1,1,31,10035,2,1,13,393.25,5,0.0,129.7725,1
8046,3,1,47,44221,2,1,9,2.214,3,0.7,-1.476,0
8047,3,1,37,28403,0,1,10,16.272,3,0.2,5.2884,1
8048,1,0,31,10035,2,1,13,706.86,7,0.0,197.9208,1
8049,1,0,44,19140,2,1,9,5.97,5,0.7,-4.577,0
8050,1,0,44,19140,2,2,8,21.184,1,0.2,4.7664,1
8051,1,0,44,19140,2,1,13,41.376,6,0.2,3.1032,1
8052,3,0,31,10009,2,1,3,17.94,3,0.0,4.485,1
8053,1,0,44,19134,2,1,9,2.655,1,0.7,-1.8585,0
8054,1,1,5,90049,3,1,14,892.35,5,0.0,267.705,1
8055,1,1,5,90049,3,2,5,307.666,2,0.15,28.9568,1
8056,1,1,5,90049,3,1,14,728.82,9,0.0,29.1528,1
8057,1,1,5,90049,3,1,9,41.36,5,0.2,13.959,1
8058,1,1,5,90049,3,0,16,43.176,3,0.2,15.1116,1
8059,1,1,5,90049,3,2,8,4.16,2,0.0,1.7472,1
8060,1,0,31,11561,2,1,10,61.4,5,0.0,28.858,1
8061,1,0,31,11561,2,1,9,24.448,2,0.2,8.8624,1
8062,2,1,31,14609,2,0,16,263.96,4,0.0,71.2692,1
8063,2,1,31,14609,2,0,16,359.97,3,0.0,100.7916,1
8064,2,1,31,14609,2,1,10,12.96,2,0.0,6.2208,1
8065,2,1,31,14609,2,1,14,116.82,3,0.0,5.841,1
8066,2,1,31,14609,2,1,9,276.784,2,0.2,89.9548,1
8067,1,0,5,94109,3,0,6,239.97,3,0.0,86.3892,1
8068,1,0,5,94109,3,2,8,16.02,6,0.0,6.0876,1
8069,1,1,38,77340,1,1,14,454.56,5,0.2,-107.958,0
8070,1,1,38,77340,1,2,8,141.42,5,0.6,-187.3815,0
8071,1,1,38,77340,1,2,0,310.744,4,0.3,-26.6352,0
8072,1,1,38,77340,1,1,3,12.736,4,0.2,2.2288,1
8073,1,1,38,77340,1,1,9,6.47,5,0.8,-9.705,0
8074,1,1,38,77340,1,1,9,13.748,14,0.8,-22.6842,0
8075,1,1,38,77340,1,1,13,15.224,2,0.8,-38.8212,0
8076,1,0,34,30344,0,2,8,27.42,3,0.0,9.3228,1
8077,1,0,34,30344,0,1,9,165.98,1,0.0,74.691,1
8078,1,0,34,30344,0,0,6,75.0,3,0.0,18.0,1
8079,1,2,31,10009,2,1,9,134.272,8,0.2,46.9952,1
8080,1,0,12,97477,3,1,1,146.544,6,0.2,47.6268,1
8081,1,0,12,97477,3,1,10,131.904,3,0.2,47.8152,1
8082,1,0,12,97477,3,1,13,203.88,5,0.2,20.388,1
8083,1,0,12,97477,3,1,9,14.301,7,0.7,-10.4874,0
8084,1,0,12,97477,3,1,14,718.64,10,0.2,-161.694,0
8085,1,2,28,22204,0,2,8,61.1,5,0.0,18.33,1
8086,1,1,37,28403,0,1,13,28.08,3,0.2,5.265,1
8087,3,0,41,85364,3,1,3,10.496,4,0.2,1.1808,1
8088,1,1,5,92404,3,1,9,39.92,2,0.2,12.974,1
8089,2,0,25,21215,2,1,13,77.58,9,0.0,20.1708,1
8090,1,2,23,98103,3,1,14,269.36,7,0.0,70.0336,1
8091,1,1,5,94110,3,1,1,5.76,2,0.0,2.8224,1
8092,3,2,31,10035,2,1,3,109.9,5,0.0,32.97,1
8093,3,1,23,98115,3,2,8,23.88,3,0.0,10.5072,1
8094,3,1,23,98115,3,1,10,26.2,4,0.0,12.052,1
8095,3,1,23,98115,3,1,10,12.96,2,0.0,6.2208,1
8096,3,1,23,98115,3,0,6,234.95,5,0.0,32.893,1
8097,1,1,10,87105,3,1,14,118.25,5,0.0,34.2925,1
8098,1,1,10,87105,3,1,10,4.28,1,0.0,1.926,1
8099,2,2,5,90045,3,0,6,26.85,3,0.0,5.1015,1
8100,2,2,5,90045,3,0,11,3357.6,3,0.2,377.73,1
8101,1,1,5,90045,3,1,1,8.26,2,0.0,3.7996,1
8102,1,1,5,90045,3,0,11,2973.32,7,0.2,334.4985,1
8103,1,1,5,90045,3,1,14,104.79,7,0.0,29.3412,1
8104,1,1,5,90045,3,0,16,775.728,6,0.2,58.1796,1
8105,2,2,38,77041,1,2,5,89.0664,1,0.32,-17.0274,0
8106,2,2,38,77041,1,1,3,175.44,6,0.2,52.632,1
8107,2,2,38,77041,1,0,16,438.336,4,0.2,-87.6672,0
8108,1,1,44,19140,2,2,0,215.544,4,0.3,-58.5048,0
8109,1,1,30,60623,1,1,7,55.584,6,0.2,20.844,1
8110,1,1,30,60623,1,2,0,127.386,2,0.3,-25.4772,0
8111,3,1,38,76903,1,2,0,248.43,5,0.3,-17.745,0
8112,3,1,38,76903,1,1,13,11.648,4,0.8,-30.8672,0
8113,3,1,38,76903,1,2,0,85.246,2,0.3,-1.2178,0
8114,3,0,38,77506,1,1,3,20.64,5,0.2,2.322,1
8115,1,0,5,90049,3,2,8,148.02,3,0.0,41.4456,1
8116,0,0,45,67846,1,1,14,33.29,1,0.0,7.9896,1
8117,1,1,5,90045,3,1,10,204.95,5,0.0,100.4255,1
8118,1,1,30,60653,1,2,0,526.344,4,0.3,-75.192,0
8119,1,1,5,94110,3,2,8,41.96,2,0.0,10.9096,1
8120,1,1,5,94110,3,2,0,451.152,3,0.2,0.0,0
8121,1,1,5,94110,3,1,9,31.504,11,0.2,11.0264,1
8122,1,1,44,19134,2,1,7,30.672,3,0.2,9.585,1
8123,1,1,44,19134,2,0,4,1079.976,4,0.4,125.9972,1
8124,1,1,5,95351,3,2,0,161.568,2,0.2,-28.2744,0
8125,1,1,38,77070,1,1,9,2.934,3,0.8,-4.9878,0
8126,1,1,38,77070,1,0,6,18.528,2,0.2,4.4004,1
8127,1,1,38,77070,1,1,14,670.752,3,0.2,-125.766,0
8128,1,1,30,60610,1,2,8,64.96,5,0.6,-43.848,0
8129,2,0,5,92503,3,0,6,41.94,2,0.0,15.0984,1
8130,2,0,5,92503,3,1,10,11.96,2,0.0,5.8604,1
8131,2,0,5,92503,3,1,3,13.12,4,0.0,3.8048,1
8132,2,0,5,92503,3,1,14,535.41,3,0.0,160.623,1
8133,1,0,38,75081,1,2,8,72.78,3,0.6,-70.9605,0
8134,1,1,5,90008,3,1,10,36.84,3,0.0,17.3148,1
8135,1,1,5,90008,3,1,1,87.71,7,0.0,41.2237,1
8136,1,0,2,33801,0,2,15,562.2925,7,0.45,-255.5875,0
8137,1,2,31,10035,2,2,8,56.52,9,0.0,21.4776,1
8138,1,2,44,19140,2,1,3,11.264,8,0.2,1.2672,1
8139,1,2,44,19140,2,1,14,284.08,10,0.2,24.857,1
8140,1,2,44,19140,2,1,10,18.496,4,0.2,6.7048,1
8141,1,1,5,92037,3,1,1,14.73,3,0.0,7.2177,1
8142,1,1,5,92037,3,1,14,186.54,3,0.0,50.3658,1
8143,1,1,5,92037,3,2,15,557.728,4,0.2,6.9716,1
8144,1,1,5,92037,3,0,16,159.968,4,0.2,-31.9936,0
8145,1,1,46,73505,1,1,13,471.9,6,0.0,155.727,1
8146,1,1,46,73505,1,1,3,3.52,2,0.0,1.6896,1
8147,1,1,28,24153,0,1,10,49.12,4,0.0,23.0864,1
8148,1,2,5,92704,3,1,1,20.16,7,0.0,9.8784,1
8149,2,0,42,57701,1,1,9,10.68,2,0.0,5.0196,1
8150,2,0,42,57701,1,2,5,141.96,2,0.0,39.7488,1
8151,2,1,23,98115,3,1,14,32.48,2,0.0,4.872,1
8152,2,1,23,98115,3,1,10,20.04,3,0.0,9.6192,1
8153,2,1,23,98115,3,0,4,13999.96,4,0.0,6719.9808,1
8154,1,1,19,6457,2,0,6,238.0,2,0.0,38.08,1
8155,1,1,19,6457,2,1,10,61.96,2,0.0,27.882,1
8156,1,1,25,21215,2,2,15,239.372,2,0.3,-23.9372,0
8157,1,1,5,92105,3,0,6,595.0,5,0.0,95.2,1
8158,1,0,38,79762,1,1,10,16.032,3,0.2,5.6112,1
8159,1,2,19,6460,2,0,6,199.75,5,0.0,87.89,1
8160,1,1,29,7109,2,2,0,227.96,2,0.0,36.4736,1
8161,3,1,31,10035,2,1,13,293.52,6,0.0,76.3152,1
8162,3,1,31,10035,2,0,16,307.98,2,0.0,89.3142,1
8163,1,1,5,92105,3,2,8,96.96,6,0.0,33.936,1
8164,1,1,5,92105,3,1,9,117.488,7,0.2,41.1208,1
8165,1,1,5,92105,3,1,9,11.952,3,0.2,4.1832,1
8166,1,1,5,92105,3,2,5,512.499,3,0.15,-30.147,0
8167,1,0,5,94122,3,2,15,863.128,7,0.2,-32.3673,0
8168,1,2,23,98105,3,2,15,2036.86,7,0.0,366.6348,1
8169,1,2,23,98105,3,2,0,449.568,2,0.2,-73.0548,0
8170,1,2,23,98105,3,0,6,108.96,3,0.0,32.688,1
8171,1,1,48,39212,0,1,3,264.18,7,0.0,68.6868,1
8172,1,2,5,90049,3,1,1,2.88,1,0.0,1.4112,1
8173,1,2,5,90049,3,1,9,41.904,6,0.2,14.1426,1
8174,1,2,5,90049,3,1,14,23.92,4,0.0,4.0664,1
8175,1,0,30,60623,1,1,10,156.512,4,0.2,52.8228,1
8176,2,2,31,10035,2,1,14,128.34,6,0.0,37.2186,1
8177,2,1,5,90008,3,0,6,474.95,5,0.0,142.485,1
8178,1,1,23,98198,3,0,4,999.98,2,0.0,449.991,1
8179,1,1,12,97477,3,2,15,277.5,4,0.5,-188.7,0
8180,1,1,44,19120,2,2,15,1252.704,8,0.4,-480.2032,0
8181,1,1,44,19120,2,0,16,110.97,5,0.4,-24.0435,0
8182,1,0,30,60653,1,2,8,22.608,3,0.6,-10.1736,0
8183,1,0,30,60653,1,2,8,1.892,1,0.6,-0.9933,0
8184,1,0,30,60623,1,1,10,63.312,3,0.2,20.5764,1
8185,3,1,30,60623,1,1,7,7.824,1,0.2,2.934,1
8186,3,1,30,60623,1,2,0,170.072,4,0.3,-12.148,0
